lemma;sentiment
как в вода кануть;-1
как вы не стыдно;-1
как карточный домик;-1
как корова язык слизнуть;-1
как кость в горло;-1
как мертвый припарка;-1
как нельзя лучше;1
как ни в что не бывать;-1
как ни стараться;-1
как сквозь земля провалиться;-1
как скелет;-1
как сонный муха;-1
какать;-1
какой черт;-1
калечить;-1
камбэк;1
каменный лицо;-1
каменность;-1
каменный;-1
камень на душа;-1
камень на сердце;-1
камень преткновение;-1
камень преткновение;-1
камнепад;-1
кандидат на вылет;-1
канителиться;-1
канитель;-1
канительный дело;-1
канительщик;-1
канительщица;-1
канительщицкий;-1
каннибал;-1
каннибализм;-1
каннибальский;-1
каннибальство;-1
кануть;-1
канцелярский крыса;-1
канцелярщина;-1
канцер;-1
канцерный;-1
канцероген;-1
канцерогенность;-1
канцерогенный;-1
канючить;-1
капееец/капееецо;-1
капеец/капеецо;-1
капец/капецо;-1
капитальность;1
капитальный;1
капкан;-1
каприз;-1
каприз;-1
капризничать;-1
капризность;-1
капризный;-1
капуша;-1
кара;-1
кардиобольной;-1
кариес;-1
карикатура;-1
карикатурность;-1
карикатурный;-1
кариозный;-1
карманник;-1
карманница;-1
картинность;-1
картинный;-1
катавасия;-1
катаклизм;-1
каталажка;-1
катар;-1
катаральный;-1
катастрофа;-1
катастрофически;-1
катастрофический;-1
катастрофичность;-1
катастрофичный;-1
категоричность;-1
категоричный;-1
катить бочка;-1
катиться под откос;-1
каторжный труд;-1
качественность;1
качественный;1
качество жизнь вырасти;1
